step,households,treasury,gini_assets,gini_income,poverty_rate,means_tested_poverty_rate,unemployment_rate,labor_participation,avg_wage,avg_assets,ubi_spending,targeted_spending,false_positive_spending,false_negative_amount,false_negative_count,tax_revenue,deficit,single_young,couple_with_children,elderly,disabled,policy
48,240,3348465.581969166,0.49993764675169516,0.41512441826996715,0.825,0.825,0.3137254901960784,0.8908296943231441,1217.997588529847,-429.33944685954083,0.0,39030.0,60.0,1110.0,7,90568.86295386669,-51538.86295386669,63,140,4,33,targeted_only
49,240,3410800.8222314683,0.503920629837856,0.38262191631479325,0.8375,0.8083333333333333,0.25365853658536586,0.8913043478260869,1231.6939042413264,-461.0418461435251,0.0,37530.0,210.0,1680.0,10,99865.24026230208,-62335.240262302075,63,141,3,33,targeted_only
50,240,3467951.8298027427,0.5113596635476461,0.38793306748616363,0.8166666666666667,0.8083333333333333,0.2682926829268293,0.8913043478260869,1212.9520872674589,-541.5431608366134,0.0,38160.0,90.0,1650.0,8,95311.00757127392,-57151.00757127392,62,142,3,33,targeted_only
51,243,3551508.1505530383,0.5137110111013956,0.3348038525328807,0.8148148148148148,0.8148148148148148,0.13043478260869565,0.8884120171673819,1214.059781239836,-575.567544137413,0.0,35490.0,150.0,2760.0,15,119046.32075029783,-83556.32075029783,63,143,3,34,targeted_only
52,247,3622312.139258571,0.5146048719701422,0.39016747806763763,0.8502024291497976,0.8259109311740891,0.22380952380952382,0.8898305084745762,1254.6561587711012,-606.7290891020206,0.0,37890.0,90.0,1410.0,11,108693.98870553158,-70803.98870553158,67,142,3,35,targeted_only
53,250,3712605.049830856,0.5157915157102968,0.3375037682688282,0.8,0.8,0.1267605633802817,0.891213389121339,1282.459162896945,-604.0164789775072,0.0,35700.0,90.0,2850.0,13,125992.91057228467,-90292.91057228467,70,142,3,35,targeted_only
54,252,3791157.9407202494,0.5189095943842137,0.376182268600197,0.8333333333333334,0.8253968253968254,0.2112676056338028,0.8838174273858921,1258.8180706963954,-632.5790406386751,0.0,36240.0,300.0,2100.0,12,114792.89088939122,-78552.89088939122,69,143,3,37,targeted_only
55,255,3840119.657281044,0.5222542434580488,0.45092798292044467,0.8745098039215686,0.8509803921568627,0.3425925925925926,0.8852459016393442,1190.9722212381234,-713.1049949533731,0.0,39030.0,180.0,1800.0,10,87991.71656079631,-48961.71656079631,71,144,3,37,targeted_only
56,255,3902261.501834892,0.5253621241416166,0.4383224637618772,0.8392156862745098,0.8117647058823529,0.30697674418604654,0.8811475409836066,1253.947320823712,-734.4919999506889,0.0,37470.0,90.0,2460.0,14,99611.84455384876,-62141.84455384876,71,144,2,38,targeted_only
57,256,3957972.7595589175,0.5306138811260637,0.4621960480466518,0.8359375,0.81640625,0.3425925925925926,0.8816326530612245,1287.216033673448,-797.2339207290946,0.0,37680.0,90.0,2520.0,13,93391.25772402655,-55711.25772402655,72,144,2,38,targeted_only
58,258,4004499.2541908845,0.5352748569218151,0.4776360950208631,0.8604651162790697,0.8333333333333334,0.37327188940092165,0.8785425101214575,1243.1506983113748,-873.3770200468823,0.0,39630.0,150.0,1200.0,9,86156.49463196767,-46526.49463196767,70,147,2,39,targeted_only
59,258,4054038.2867368744,0.5389727151573656,0.443024057071981,0.8604651162790697,0.8410852713178295,0.3440366972477064,0.8790322580645161,1188.5317364226917,-922.8972958717542,0.0,39060.0,210.0,2490.0,11,88599.03254598798,-49539.03254598798,69,149,1,39,targeted_only
60,258,4120225.899621309,0.5451962750327763,0.41273014407788766,0.8294573643410853,0.8023255813953488,0.25688073394495414,0.8790322580645161,1276.3850330066807,-970.8863193191536,0.0,37440.0,90.0,2280.0,9,103627.61288443583,-66187.61288443583,68,150,1,39,targeted_only
61,258,4182547.455218532,0.5514569866859316,0.407464332078443,0.8527131782945736,0.8333333333333334,0.27522935779816515,0.8790322580645161,1224.5533174255547,-1035.925375182725,0.0,39690.0,0.0,1410.0,8,102011.55559722088,-62321.55559722088,67,151,1,39,targeted_only
62,258,4241616.273160714,0.5578918917031819,0.42766982500370787,0.8410852713178295,0.8178294573643411,0.28440366972477066,0.8790322580645161,1245.8990293373586,-1097.876431943527,0.0,39660.0,210.0,1320.0,7,98728.81794217852,-59068.81794217852,66,152,1,39,targeted_only
63,264,4340067.842883936,0.5557658523330014,0.3821500563014577,0.8257575757575758,0.7954545454545454,0.18303571428571427,0.8818897637795275,1346.1092506761909,-1081.1340078168348,0.0,35580.0,120.0,2790.0,15,134031.56972321877,-98451.56972321877,69,155,1,39,targeted_only
64,266,4423378.7806853475,0.5558642897669643,0.3629772270357634,0.8345864661654135,0.8120300751879699,0.19823788546255505,0.8972332015810277,1278.5649673026182,-1069.4966304021693,0.0,38460.0,90.0,1230.0,7,121770.93780141146,-83310.93780141146,72,155,0,39,targeted_only
65,266,4503911.451329998,0.561392871435489,0.37585625054172,0.8458646616541353,0.8120300751879699,0.23348017621145375,0.8972332015810277,1265.0834759393595,-1114.5409099015594,0.0,37410.0,60.0,2130.0,12,117942.6706446504,-80532.6706446504,71,156,0,39,targeted_only
66,267,4549311.923745868,0.5683845513759149,0.4622407198400085,0.8876404494382022,0.8389513108614233,0.38495575221238937,0.889763779527559,1205.9737242813148,-1215.0197464449832,0.0,40980.0,150.0,2310.0,15,86380.47241587016,-45400.47241587016,68,158,0,41,targeted_only
67,271,4615276.014243658,0.5696257606035358,0.4049297203184785,0.8413284132841329,0.8191881918819188,0.26956521739130435,0.8914728682170543,1260.701961067277,-1250.7916467328223,0.0,39990.0,270.0,1830.0,10,105954.09049779073,-65964.09049779073,71,159,0,41,targeted_only
68,272,4704253.167248147,0.5737861023487427,0.36212023256724457,0.8382352941176471,0.8088235294117647,0.18859649122807018,0.8941176470588236,1266.71076495576,-1274.119303354051,0.0,38610.0,150.0,2010.0,12,127587.1530044895,-88977.1530044895,72,156,3,41,targeted_only
69,275,4773762.216553903,0.5757576074639466,0.4095700218236751,0.8327272727272728,0.7963636363636364,0.2727272727272727,0.8953488372093024,1258.8660644408558,-1307.3176966381868,0.0,39930.0,360.0,2160.0,9,109439.04930575423,-69509.04930575423,74,157,3,41,targeted_only
70,275,4859668.723954972,0.5814525402784922,0.3817484442181853,0.84,0.8072727272727273,0.22077922077922077,0.8953488372093024,1293.6415177743288,-1329.5997925817107,0.0,38430.0,210.0,2460.0,12,124336.50740106055,-85906.50740106055,72,159,3,41,targeted_only
71,275,4945452.085000904,0.5873970208422108,0.38562428832370177,0.8072727272727273,0.7781818181818182,0.1774891774891775,0.8953488372093024,1268.312855566792,-1346.235332125409,0.0,39630.0,270.0,1440.0,11,125413.36104593269,-85783.36104593269,71,160,3,41,targeted_only
72,275,5016434.326483949,0.5936256877036592,0.4330818160687082,0.8363636363636363,0.8145454545454546,0.30701754385964913,0.8941176470588236,1322.8694538510042,-1382.7228421907969,0.0,41250.0,420.0,1710.0,8,112232.24148304817,-70982.24148304817,71,157,6,41,targeted_only
73,275,5080646.444867626,0.5995583543835135,0.41179431169598946,0.8618181818181818,0.8218181818181818,0.2850877192982456,0.8941176470588236,1222.2850766212566,-1439.8856294426962,0.0,41130.0,180.0,2010.0,13,105342.11838368114,-64212.11838368114,70,158,6,41,targeted_only
74,275,5132316.538124286,0.6063821571555119,0.46341204072117215,0.8654545454545455,0.850909090909091,0.37280701754385964,0.8941176470588236,1275.9393160731895,-1511.9162900126942,0.0,41880.0,300.0,2610.0,14,93550.09325665829,-51670.09325665829,69,159,6,41,targeted_only
75,275,5209585.40163038,0.6118715957811303,0.38703890377437067,0.8181818181818182,0.7963636363636364,0.21052631578947367,0.8941176470588236,1268.6214681355318,-1536.6464662517963,0.0,41160.0,300.0,1710.0,10,118428.86350608953,-77268.86350608953,69,159,6,41,targeted_only
76,275,5286759.496796498,0.6148954022504491,0.37591910874989365,0.7854545454545454,0.7745454545454545,0.18584070796460178,0.889763779527559,1221.1583332676303,-1530.4648655538558,0.0,41430.0,90.0,1410.0,7,118604.09516611554,-77174.09516611554,69,157,8,41,targeted_only
77,274,5366889.167804431,0.6185744961990098,0.37491562532322553,0.8138686131386861,0.8029197080291971,0.168141592920354,0.889763779527559,1250.2459217834246,-1517.2330690867439,0.0,40680.0,0.0,1560.0,9,120809.67100793413,-80129.67100793413,67,159,8,40,targeted_only
78,275,5451749.146930917,0.6223032489871294,0.39642707359554974,0.8181818181818182,0.7818181818181819,0.18584070796460178,0.8862745098039215,1299.4466616088255,-1516.7245897020616,0.0,41280.0,210.0,1320.0,11,126139.97912649352,-84859.97912649352,66,160,8,41,targeted_only
79,275,5516066.5787694035,0.6275989316526545,0.4043930104639155,0.84,0.8109090909090909,0.252212389380531,0.8862745098039215,1220.9521928505399,-1555.634668500875,0.0,41850.0,150.0,1920.0,12,106167.43183848898,-64317.43183848898,62,164,8,41,targeted_only
80,275,5599390.617194893,0.632430053401188,0.3532029037174129,0.8072727272727273,0.7927272727272727,0.13901345291479822,0.8849206349206349,1244.9433773590831,-1566.5012550096342,0.0,42630.0,150.0,1350.0,8,125954.03842549062,-83324.03842549062,61,162,10,42,targeted_only
0,220,500000.0,0.29960339148035775,0.0,1.0,0.9818181818181818,1.0,0.8546511627906976,0.0,6349.359962838694,0.0,0.0,0.0,0.0,0,0.0,0.0,84,63,47,26,mixed_5pct_error
1,219,481168.7451891985,0.2861399922514698,0.38810144749730346,0.680365296803653,0.684931506849315,0.027210884353741496,0.8546511627906976,1172.2729631532031,6372.308321029861,37900.0,24300.0,240.0,450.0,4,43368.745189198184,18831.254810801816,82,65,46,26,mixed_5pct_error
2,218,490661.0612513323,0.27674894045628773,0.43196176240504713,0.7110091743119266,0.7431192660550459,0.18243243243243243,0.8554913294797688,1152.4983011682732,6306.616486684566,38200.0,24270.0,270.0,1620.0,7,71962.31606213374,-9492.316062133745,76,72,44,26,mixed_5pct_error
3,216,506420.82881595613,0.2694073728694162,0.4269544624446986,0.75,0.7453703703703703,0.12837837837837837,0.8554913294797688,1209.5396990511358,6297.84747078274,39900.0,25950.0,60.0,1110.0,9,81609.76756462382,-15759.76756462382,75,73,42,26,mixed_5pct_error
4,216,530903.0656392365,0.26175442357850565,0.41081571996718313,0.7222222222222222,0.7222222222222222,0.07482993197278912,0.8497109826589595,1199.3242888090213,6297.038870806241,40000.0,25980.0,150.0,720.0,5,90462.23682328041,-24482.236823280415,72,75,42,27,mixed_5pct_error
5,216,540154.2635348253,0.25613564037066316,0.4236136307385652,0.7777777777777778,0.7638888888888888,0.16891891891891891,0.8505747126436781,1172.8771610508288,6229.285345953154,40600.0,26370.0,180.0,2070.0,12,76221.19789558885,-9251.197895588848,70,78,41,27,mixed_5pct_error
6,216,550920.2757557414,0.24983201266081023,0.40592717976820536,0.7592592592592593,0.7592592592592593,0.12162162162162163,0.8505747126436781,1262.563987682331,6193.997057999858,41400.0,27420.0,120.0,1020.0,11,79586.01222091637,-10766.012220916367,66,82,41,27,mixed_5pct_error
7,215,558796.4023057306,0.2501308104004796,0.4060467503339349,0.7395348837209302,0.7627906976744186,0.16216216216216217,0.8457142857142858,1224.250445582612,6104.3913387741895,42300.0,28350.0,240.0,1980.0,8,78526.12654998955,-7876.126549989553,65,83,39,28,mixed_5pct_error
8,215,585038.2688818343,0.24720681326211746,0.36388907629398126,0.7302325581395349,0.7441860465116279,0.0,0.8505747126436781,1195.3204549323261,6144.057776859127,42400.0,28530.0,180.0,600.0,5,97171.8665761033,-26241.866576103304,63,85,39,28,mixed_5pct_error
9,213,610276.6477053909,0.2413628850342584,0.3510893005577087,0.7370892018779343,0.755868544600939,0.0,0.8505747126436781,1209.117037553103,6148.69976180835,42900.0,27720.0,180.0,1800.0,9,95858.37882355633,-25238.378823556326,60,88,37,28,mixed_5pct_error
10,217,634772.4722630964,0.24386330987702243,0.3694309278532837,0.7788018433179723,0.7695852534562212,0.02631578947368421,0.8539325842696629,1212.8036942284575,6033.752420740985,43500.0,27390.0,300.0,3060.0,13,95385.82455770488,-24495.82455770488,63,89,37,28,mixed_5pct_error
11,216,651774.5164141267,0.24340967495665145,0.3476676031243253,0.7731481481481481,0.7685185185185185,0.0,0.8539325842696629,1133.5185630019141,6017.816601252828,43700.0,29460.0,120.0,1470.0,6,90162.0441510303,-17002.044151030306,62,90,36,28,mixed_5pct_error
12,217,667729.7823726966,0.24623880601467385,0.38624695795982844,0.7926267281105991,0.783410138248848,0.09210526315789473,0.8491620111731844,1212.4659186838583,5963.922253844637,43800.0,30420.0,60.0,630.0,5,90175.26595856977,-15955.26595856977,58,94,36,29,mixed_5pct_error
13,214,676095.6908047943,0.24548408633437502,0.3852090668385637,0.7990654205607477,0.8037383177570093,0.1111111111111111,0.85,1218.8120535067462,5887.0047998776045,44800.0,31020.0,330.0,870.0,7,84185.90843209717,-8365.908432097174,59,94,32,29,mixed_5pct_error
14,215,686179.7697383682,0.24491981232733706,0.36306986642822325,0.8,0.7953488372093023,0.07142857142857142,0.8461538461538461,1157.5793531842237,5785.3008020486695,44400.0,31020.0,60.0,990.0,5,85504.0789335735,-10084.078933573503,58,96,31,30,mixed_5pct_error
15,213,688147.3562595937,0.24392278866053063,0.38323157355993853,0.7981220657276995,0.8075117370892019,0.16883116883116883,0.8461538461538461,1195.3005259176987,5722.171184672887,44700.0,30390.0,60.0,1950.0,9,77057.58652122578,-1967.5865212257777,57,97,29,30,mixed_5pct_error
16,211,705905.2026157675,0.24465451239932,0.35657424387178205,0.7819905213270142,0.7962085308056872,0.09090909090909091,0.8461538461538461,1222.7353010351553,5671.041001225947,44700.0,28920.0,90.0,2460.0,11,91377.8463561734,-17757.846356173395,57,97,27,30,mixed_5pct_error
17,211,737870.5315825448,0.24344688689362504,0.333470815929481,0.7819905213270142,0.7725118483412322,0.0064516129032258064,0.8469945355191257,1268.6595373434416,5676.959956475959,44500.0,27810.0,180.0,1920.0,9,104275.32896677736,-31965.328966777364,54,101,26,30,mixed_5pct_error
18,213,768512.4628501406,0.24449361727145047,0.360532214244778,0.784037558685446,0.7652582159624414,0.06329113924050633,0.8494623655913979,1294.5445092552957,5611.566465714119,45300.0,28590.0,90.0,2280.0,10,104531.93126759578,-30641.931267595777,57,101,25,30,mixed_5pct_error
19,215,803939.1669203716,0.24383709906592355,0.33955576737610493,0.7674418604651163,0.772093023255814,0.0125,0.851063829787234,1276.7963614966698,5575.548272090793,45200.0,28860.0,120.0,1380.0,10,109486.70407023063,-35426.704070230626,57,103,25,30,mixed_5pct_error
20,214,812975.0700486922,0.24534784126427645,0.35911405840379507,0.794392523364486,0.8037383177570093,0.13664596273291926,0.8518518518518519,1178.2849437464208,5518.8226770670535,45600.0,30240.0,30.0,2340.0,10,84875.90312832105,-9035.90312832105,56,105,23,30,mixed_5pct_error
21,215,823122.6275041184,0.24711895520898497,0.3766733018807904,0.8325581395348837,0.827906976744186,0.19753086419753085,0.8526315789473684,1218.1701202623524,5415.358162454405,45900.0,30240.0,90.0,2190.0,10,86287.55745542688,-10147.557455426882,56,106,23,30,mixed_5pct_error
22,216,838487.541669316,0.24994214178015106,0.3796027846656944,0.7962962962962963,0.8101851851851852,0.17073170731707318,0.8541666666666666,1273.582095943669,5305.910864751372,46200.0,28860.0,120.0,2670.0,12,90424.91416519781,-15364.914165197813,56,108,22,30,mixed_5pct_error
23,220,853961.9837695635,0.2524506650628511,0.39358794337245606,0.8045454545454546,0.8,0.17751479289940827,0.8578680203045685,1237.2599075655307,5130.725937261767,46500.0,30360.0,30.0,1530.0,9,92334.44210024772,-15474.442100247717,58,111,21,30,mixed_5pct_error
24,220,876596.519371056,0.25266763184253316,0.364136875776218,0.8045454545454546,0.7863636363636364,0.10650887573964497,0.8666666666666667,1281.278701235405,5112.3731543024305,47300.0,30330.0,150.0,1320.0,9,100264.53560149271,-22634.53560149271,57,112,21,30,mixed_5pct_error
25,219,893330.3571618072,0.25235927650753776,0.3687976671926363,0.7990867579908676,0.7990867579908676,0.18235294117647058,0.8673469387755102,1298.6779779940186,5085.76248161225,47500.0,30930.0,210.0,1230.0,6,95163.83779075152,-16733.837790751524,58,112,19,30,mixed_5pct_error
26,216,904749.3956837159,0.25336492746722894,0.35287062722789053,0.8194444444444444,0.8101851851851852,0.14705882352941177,0.8673469387755102,1207.6813171833044,5046.709108467017,47300.0,30570.0,90.0,1800.0,10,89289.03852190853,-11419.03852190853,54,116,16,30,mixed_5pct_error
27,218,937057.822222957,0.2608629529343893,0.3411739177125592,0.7752293577981652,0.7660550458715596,0.10465116279069768,0.8686868686868687,1310.5837710673104,4999.434667000135,48000.0,30900.0,240.0,900.0,4,111208.42653924086,-32308.426539240856,55,117,16,30,mixed_5pct_error
28,219,949771.481199352,0.268983276106203,0.3770384033662013,0.817351598173516,0.7945205479452054,0.21839080459770116,0.87,1279.7077700629932,4927.89024117508,48300.0,32730.0,90.0,120.0,2,93743.65897639553,-12713.658976395527,57,117,14,31,mixed_5pct_error
29,221,956742.3694880017,0.2775424766344008,0.3716161835369711,0.8009049773755657,0.8009049773755657,0.22727272727272727,0.8712871287128713,1243.1716600183663,4820.353250726093,48100.0,31530.0,60.0,1530.0,10,86600.88828864967,-6970.888288649672,58,118,14,31,mixed_5pct_error
30,221,972503.5507462544,0.284274673106488,0.34043471660569247,0.7782805429864253,0.7737556561085973,0.16477272727272727,0.8669950738916257,1220.3517891740105,4789.669647470555,48300.0,30390.0,30.0,2340.0,9,94451.18125825305,-15761.181258253055,58,118,13,32,mixed_5pct_error
31,222,984321.4813780757,0.2934370556806727,0.3714466187587855,0.8333333333333334,0.8108108108108109,0.23595505617977527,0.8682926829268293,1258.5572766098003,4691.276283853983,48500.0,31230.0,60.0,1620.0,11,91547.9306318209,-11817.930631820898,58,120,12,32,mixed_5pct_error
32,224,1004114.4674525314,0.30050776191738193,0.35629625344766835,0.8125,0.7991071428571429,0.18333333333333332,0.8737864077669902,1261.2582917213435,4611.7284197584595,48800.0,30300.0,0.0,2280.0,11,98892.98607445614,-19792.986074456145,59,121,12,32,mixed_5pct_error
33,227,1036705.9827888252,0.3066640957826079,0.317222517037681,0.7709251101321586,0.7577092511013216,0.08196721311475409,0.8755980861244019,1244.0152743571266,4547.800397155951,49000.0,29610.0,180.0,2040.0,10,111201.51533629438,-32591.515336294382,61,122,12,32,mixed_5pct_error
34,226,1052081.2301572422,0.31447169283232834,0.3476006505654168,0.7964601769911505,0.7566371681415929,0.2,0.8767772511848341,1261.6042650167617,4502.388267139374,49200.0,31260.0,120.0,1740.0,9,95835.2473684176,-15375.247368417593,63,122,9,32,mixed_5pct_error
35,227,1069945.0417037525,0.32260739314124764,0.34450445106136707,0.788546255506608,0.762114537444934,0.1881720430107527,0.8773584905660378,1243.4140263052752,4446.167823980031,48900.0,30270.0,0.0,2010.0,9,97033.81154651099,-17863.811546510988,63,123,9,32,mixed_5pct_error
36,227,1082366.237432347,0.3314487847812042,0.35377647269934953,0.8105726872246696,0.7709251101321586,0.22580645161290322,0.8773584905660378,1253.9956019448987,4399.46700902862,49100.0,31710.0,210.0,1320.0,9,93231.19572859525,-12421.195728595252,61,125,9,32,mixed_5pct_error
37,227,1110045.4931044746,0.3317519997203533,0.3358013902565624,0.775330396475771,0.7533039647577092,0.14814814814814814,0.8790697674418605,1283.1315594704033,4496.762209820462,49600.0,31320.0,60.0,1140.0,7,108599.25567212552,-27679.255672125524,60,129,7,31,mixed_5pct_error
38,229,1130843.16624432,0.3367766713736051,0.36274629725534324,0.8078602620087336,0.7554585152838428,0.23711340206185566,0.8858447488584474,1304.3580279180628,4466.027019540966,50400.0,32430.0,240.0,870.0,6,103627.67313984482,-20797.673139844817,63,130,5,31,mixed_5pct_error
39,232,1145103.77506544,0.343717863806551,0.35832339704764404,0.7887931034482759,0.7758620689655172,0.2878787878787879,0.8878923766816144,1278.726621990105,4376.331582128445,50500.0,32610.0,60.0,690.0,6,97370.60882111921,-14260.608821119211,64,133,4,31,mixed_5pct_error
40,233,1148550.3410199475,0.35171490358712787,0.35379595687879495,0.7854077253218884,0.7896995708154506,0.2914572864321608,0.8923766816143498,1191.2855142656538,4285.7153078876345,51100.0,33720.0,360.0,1590.0,6,88266.56595450624,-3446.565954506237,64,134,4,31,mixed_5pct_error
41,234,1163594.804907432,0.35849813642188666,0.3250368914876032,0.7692307692307693,0.7564102564102564,0.245,0.8928571428571429,1206.7359830167754,4219.310645367821,51400.0,31920.0,180.0,2610.0,12,98364.46388748431,-15044.463887484308,64,135,4,31,mixed_5pct_error
42,234,1165260.287519196,0.3657589388836091,0.3576991707625563,0.8205128205128205,0.782051282051282,0.30845771144278605,0.8933333333333333,1216.6029747388327,4164.862686685165,51700.0,33240.0,0.0,1800.0,12,86605.48261176424,-1665.482611764237,65,135,3,31,mixed_5pct_error
43,238,1187598.984610056,0.37018844101738213,0.3293639338732919,0.7563025210084033,0.7605042016806722,0.22439024390243903,0.8951965065502183,1269.9894563745054,4084.4165830088286,51600.0,32550.0,90.0,1020.0,6,106488.69709085999,-22338.69709085999,68,136,3,31,mixed_5pct_error
44,239,1208516.9803797111,0.37610703204991625,0.30596041143458663,0.7447698744769874,0.7364016736401674,0.19902912621359223,0.8995633187772926,1220.120105999582,4057.8865907289114,51800.0,33600.0,450.0,570.0,3,106317.9957696552,-20917.9957696552,65,140,3,31,mixed_5pct_error
45,240,1220240.4944595043,0.3805996323347429,0.3488026024122901,0.7875,0.775,0.2644230769230769,0.9004329004329005,1235.3434745721138,4039.204350936322,52800.0,33540.0,270.0,1590.0,9,98063.514079794,-11723.514079793997,65,142,2,31,mixed_5pct_error
46,241,1228044.803639427,0.3876558881812582,0.35778230325051896,0.8008298755186722,0.7800829875518672,0.28708133971291866,0.9008620689655172,1246.5421360762066,3981.3632359263,53200.0,33900.0,150.0,1380.0,8,94904.30917992299,-7804.309179922988,62,146,2,31,mixed_5pct_error
47,245,1215210.0132921294,0.39306491789358144,0.38375667124227886,0.8367346938775511,0.8122448979591836,0.3915094339622642,0.8983050847457628,1136.3480621421647,3819.3411877726735,54200.0,37530.0,270.0,1710.0,7,78895.20965270183,12834.79034729817,63,148,2,32,mixed_5pct_error
48,247,1211939.87012564,0.39900176044616065,0.3714728787773771,0.8259109311740891,0.7935222672064778,0.35046728971962615,0.8991596638655462,1186.2464437245776,3720.335872208529,54700.0,36210.0,390.0,2550.0,11,87639.85683351125,3270.1431664887496,62,151,2,32,mixed_5pct_error
49,248,1218898.7625848202,0.4018951134889188,0.3558526449573445,0.8064516129032258,0.7943548387096774,0.2995391705069124,0.9004149377593361,1284.751799247392,3724.866109051445,55400.0,35670.0,210.0,1170.0,7,98028.89245918008,-6958.892459180075,63,153,1,31,mixed_5pct_error
50,253,1221935.9875860242,0.40582371418717744,0.37460292976216447,0.8300395256916996,0.7984189723320159,0.34234234234234234,0.9024390243902439,1253.7396794538595,3609.860174856851,55700.0,35310.0,180.0,2760.0,15,94047.22500120375,-3037.225001203755,68,153,1,31,mixed_5pct_error
51,253,1214775.9064260721,0.41286640504667615,0.4045884251487266,0.8656126482213439,0.8142292490118577,0.4369369369369369,0.9024390243902439,1260.63349903679,3526.2590418064137,55700.0,36240.0,180.0,3300.0,18,84779.91884004834,7160.08115995166,68,153,1,31,mixed_5pct_error
52,256,1208757.3359433836,0.4176652214971148,0.38292823353753525,0.84375,0.80859375,0.39555555555555555,0.907258064516129,1223.6826380111602,3418.8132327581598,55700.0,37350.0,60.0,1710.0,10,87031.42951731235,6018.570482687646,70,154,1,31,mixed_5pct_error
53,256,1216837.7515208265,0.4235438476977642,0.35840644479167616,0.7890625,0.76171875,0.3022222222222222,0.907258064516129,1261.3800069943532,3402.85043330806,56000.0,36060.0,330.0,1590.0,9,100140.4155774435,-8080.415577443506,69,155,1,31,mixed_5pct_error
54,257,1243444.0330137298,0.4285064522229409,0.3594294256054369,0.7976653696498055,0.7665369649805448,0.2577777777777778,0.9036144578313253,1297.6790859091373,3402.3126732608703,56300.0,33660.0,150.0,2460.0,14,116566.28149290425,-26606.28149290425,67,157,1,32,mixed_5pct_error
55,259,1270130.7157638683,0.43214878670688317,0.363571535155198,0.7953667953667953,0.7606177606177607,0.2610619469026549,0.900398406374502,1316.5136445159985,3399.5633104575422,56800.0,36240.0,570.0,1260.0,9,119726.68275013879,-26686.68275013879,67,158,1,33,mixed_5pct_error
56,262,1270551.2037268986,0.4363303930363893,0.3738561001499314,0.8129770992366412,0.7786259541984732,0.3537117903930131,0.9051383399209486,1275.4248291930828,3331.2751834517408,57100.0,38070.0,480.0,780.0,5,95590.48796302977,-420.4879630297655,70,158,1,33,mixed_5pct_error
57,263,1273546.0516739893,0.43948425416504033,0.37588369106404884,0.8060836501901141,0.7756653992395437,0.3521739130434783,0.9019607843137255,1299.9550233000346,3323.9923414007562,57100.0,36930.0,0.0,1230.0,8,97024.84794709025,-2994.847947090253,70,159,0,34,mixed_5pct_error
58,267,1302937.182881827,0.44131585294689946,0.3598571249963287,0.7640449438202247,0.7415730337078652,0.2564102564102564,0.9034749034749034,1312.2386635201692,3308.0609114750187,57600.0,35520.0,90.0,1920.0,9,122511.13120783825,-29391.131207838247,71,162,0,34,mixed_5pct_error
59,269,1326418.902090478,0.4445927329476287,0.3622316790919835,0.7657992565055762,0.7657992565055762,0.2669491525423729,0.9042145593869731,1281.2306745342603,3307.2513283500516,58300.0,37560.0,210.0,1260.0,8,119341.71920864981,-23481.71920864981,72,163,0,34,mixed_5pct_error
60,269,1369870.3676797054,0.4473937850276324,0.3080029030968634,0.7360594795539034,0.7286245353159851,0.16595744680851063,0.9003831417624522,1295.0126330857227,3367.2313382129514,58600.0,35310.0,90.0,2160.0,12,137361.46558922617,-43451.465589226165,69,165,0,35,mixed_5pct_error
61,270,1424200.1241304711,0.44895322185556985,0.29590621336179757,0.7666666666666667,0.7333333333333333,0.11440677966101695,0.9007633587786259,1295.9661852539125,3436.6532667368897,59100.0,35850.0,630.0,1620.0,8,149279.7564507652,-54329.75645076521,68,167,0,35,mixed_5pct_error
62,274,1480582.0263080145,0.4487318270810885,0.2817925483896895,0.7664233576642335,0.7408759124087592,0.1125,0.9022556390977443,1292.6903369263182,3463.4105175861364,59700.0,33030.0,180.0,4230.0,22,149111.90217754152,-56381.90217754152,68,171,0,35,mixed_5pct_error
63,275,1473290.2709621096,0.4531914084118591,0.36614151982747445,0.8436363636363636,0.7927272727272727,0.36099585062240663,0.9026217228464419,1188.127165530569,3418.3405098414896,60700.0,42690.0,840.0,450.0,4,96098.24465409598,7291.755345904021,69,171,0,35,mixed_5pct_error
64,275,1466185.9752197054,0.45841686008462035,0.37453162078787794,0.8254545454545454,0.7890909090909091,0.3775933609958506,0.9163498098859315,1210.5443712544422,3379.88023153991,60700.0,39960.0,150.0,2160.0,12,93555.70425759585,7104.295742404152,65,175,0,35,mixed_5pct_error
65,275,1459259.3361157821,0.46145351678193425,0.3887395092529007,0.8436363636363636,0.7963636363636364,0.3925619834710744,0.9166666666666666,1274.5396877761737,3383.7123742222166,61600.0,40710.0,180.0,2070.0,13,95383.36089607702,6926.639103922978,65,176,0,34,mixed_5pct_error
66,275,1478130.5798952845,0.4640924348525337,0.3183076463311132,0.7890909090909091,0.7672727272727272,0.2231404958677686,0.9166666666666666,1266.3381086877205,3424.5579446736187,61700.0,39090.0,240.0,1500.0,9,119661.24377950325,-18871.243779503246,65,176,0,34,mixed_5pct_error
67,273,1528024.0301457704,0.46226523288789934,0.29399487300467064,0.7582417582417582,0.7326007326007326,0.1487603305785124,0.9166666666666666,1328.500518976839,3605.510412726976,61700.0,37260.0,120.0,1590.0,10,148853.45025048417,-49893.450250484166,65,176,0,32,mixed_5pct_error
